id,zip,state,county,poverty,price2007,price2013
5829,45067,OH,butler,11.9,132800,112100
5830,93433,CA,san luis obispo,11.5,522200,374800
5831,3087,NH,rockingham,4.6,377500,312700
5832,19153,PA,philadelphia,23.5,134000,117800
5833,15065,PA,allegheny,11.6,81300,89500
5834,33947,FL,charlotte,9.2,297500,176100
5835,34984,FL,saint lucie,10.8,247600,119300
5837,6076,CT,tolland,6.3,201800,181900
5838,29033,SC,lexington,10.9,97000,88600
5839,31523,GA,glynn,13.2,184600,135600
5840,63143,MO,saint louis,23.0,148800,124100
5841,85350,AZ,yuma,17.8,157400,98000
5842,48836,MI,livingston,5.5,184500,138600
5843,8009,NJ,camden,10.6,251100,184100
5844,11751,NY,suffolk,5.3,438200,331200
5845,33776,FL,pinellas,11.3,314900,209200
5847,6475,CT,middlesex,5.2,394900,354200
5849,7503,NJ,passaic,13.4,350400,203600
5850,89460,NV,douglas,7.7,328400,188700
5851,98528,WA,mason,12.2,268900,206200
5852,33873,FL,hardee,24.0,97600,64400
5854,62236,IL,monroe,4.5,184800,166600
5855,95650,CA,placer,6.0,589100,413500
5856,60140,IL,kane,7.8,287500,197700
5857,81620,CO,eagle,6.8,709600,592100
5858,8846,NJ,middlesex,6.6,340700,240300
5859,28315,NC,moore,10.2,117700,134100
5860,2767,MA,bristol,9.3,319600,266600
5861,91377,CA,ventura,8.7,667000,684900
5863,20871,MD,montgomery,5.1,531400,408000
5865,65806,MO,greene,13.7,69700,60000
5866,44054,OH,lorain,11.2,125800,102200
5867,96097,CA,siskiyou,17.7,179300,125500
5868,97027,OR,clackamas,9.2,242500,227400
5869,81506,CO,mesa,12.0,243000,233200
5870,89410,NV,douglas,7.7,392000,249600
5871,7670,NJ,bergen,5.9,770000,687400
5872,97367,OR,lincoln,15.7,250000,182000
5873,48173,MI,wayne,20.8,151200,112300
5874,1778,MA,middlesex,6.9,627500,612900
5876,75057,TX,denton,7.1,115900,122800
5877,95946,CA,nevada,8.8,487400,300800
5878,95357,CA,stanislaus,13.6,411300,200200
5879,90623,CA,orange,8.9,709300,607200
5880,43567,OH,fulton,8.1,138700,109800
5881,33981,FL,charlotte,9.2,249200,154700
5882,32333,FL,gadsden,25.4,156700,114300
5883,7204,NJ,union,8.0,358500,239300
5884,44509,OH,mahoning,16.6,47100,35200
5886,27023,NC,forsyth,14.1,171200,169100
5887,60503,IL,kane,7.8,270500,210300
5889,7734,NJ,monmouth,6.1,238800,161000
5890,27524,NC,johnston,12.5,114700,115000
5892,19390,PA,chester,5.5,278000,241200
5893,32754,FL,brevard,8.6,251900,140500
5894,32696,FL,levy,18.5,141600,83200
5896,36527,AL,baldwin,10.3,235500,220600
5897,91345,CA,los angeles,14.6,544000,368800
5898,35951,AL,marshall,19.6,79400,80400
5899,60481,IL,will,5.9,140100,111800
5900,6110,CT,hartford,9.3,220800,192600
5901,32641,FL,alachua,22.8,99600,67100
5902,30107,GA,cherokee,6.0,199900,161300
5903,73111,OK,oklahoma,15.9,55300,51200
5904,97221,OR,multnomah,15.0,437900,430100
5905,33875,FL,highlands,17.4,205600,95700
5906,29401,SC,charleston,15.2,764300,652200
5907,6903,CT,fairfield,6.7,868000,670500
5908,8030,NJ,camden,10.6,129700,89000
5909,6424,CT,middlesex,5.2,243800,221300
5910,86327,AZ,yavapai,12.6,292500,191800
5911,21666,MD,queen annes,6.1,386900,311300
5912,38340,TN,chester,19.1,69100,75900
5913,27608,NC,wake,8.5,336300,393000
5914,14219,NY,erie,13.7,89900,116900
5915,95814,CA,sacramento,12.2,376800,287700
5916,19934,DE,kent,12.1,171000,144500
5917,22301,VA,alexandria city,8.3,586500,641100
5918,94065,CA,san mateo,6.0,904200,990700
5919,94517,CA,contra costa,8.7,811300,679100
5921,19129,PA,philadelphia,23.5,188200,174500
5922,97448,OR,lane,14.3,221800,205000
5923,33955,FL,charlotte,9.2,337600,189100
5924,93614,CA,madera,16.9,345400,199000
5925,49345,MI,kent,13.1,139200,125600
5926,15063,PA,washington,9.6,84800,89400
5927,27249,NC,guilford,15.5,116400,102000
5930,2458,MA,middlesex,6.9,635300,710200
5931,1119,MA,hampden,16.4,165200,131200
5933,20639,MD,calvert,5.2,473400,384100
5934,64113,MO,jackson,15.0,326700,268100
5935,29669,SC,anderson,13.8,80400,79400
5936,45309,OH,montgomery,14.8,136900,108500
5937,98674,WA,cowlitz,15.4,271400,227900
5938,1569,MA,worcester,9.5,312600,247800
5939,98579,WA,thurston,9.5,239400,192900
5940,10804,NY,westchester,7.7,777600,680900
5941,64060,MO,clay,7.1,159000,167700
5942,15137,PA,allegheny,11.6,72000,71600
5943,93210,CA,fresno,20.0,227200,114600
5944,55056,MN,chisago,5.9,220900,143700
5945,92007,CA,san diego,11.1,803000,852700
5946,55805,MN,saint louis,14.9,113000,94900
5947,11790,NY,suffolk,5.3,486700,390600
5948,20855,MD,montgomery,5.1,542300,437900
5949,29697,SC,anderson,13.8,86300,88800
5951,53085,WI,sheboygan,7.9,130700,126200
5952,18960,PA,bucks,5.2,277400,234700
5953,8534,NJ,mercer,9.3,483100,406000
5955,6238,CT,tolland,6.3,238800,210000
5956,11951,NY,suffolk,5.3,254500,154200
5957,34610,FL,pasco,11.9,228200,124500
5958,32766,FL,seminole,9.1,365700,291100
5959,44614,OH,stark,10.9,143800,125800
5960,22657,VA,shenandoah,9.0,246900,163300
5961,45439,OH,montgomery,14.8,92600,68700
5962,81008,CO,pueblo,17.8,140200,124600
5963,6371,CT,new london,6.9,398800,339400
5964,2481,MA,norfolk,6.4,972700,1110200
5966,18508,PA,lackawanna,12.6,72200,62100
5967,97408,OR,lane,14.3,256600,239000
5968,19525,PA,montgomery,5.3,288600,259600
5969,20851,MD,montgomery,5.1,401400,326600
5970,55409,MN,hennepin,10.6,273700,229400
5971,93203,CA,kern,18.1,188000,107400
5972,11778,NY,suffolk,5.3,340500,244100
5973,2339,MA,plymouth,6.5,454600,399100
5974,29907,SC,beaufort,10.4,252300,209500
5975,18510,PA,lackawanna,12.6,97000,98300
5977,11004,NY,queens,12.2,540000,504200
5978,7001,NJ,middlesex,6.6,312600,209300
5980,32136,FL,flagler,10.1,401100,224200
5981,11950,NY,suffolk,5.3,284600,168100
5983,11693,NY,queens,12.2,346700,336100
5984,2333,MA,plymouth,6.5,334200,278000
5985,85007,AZ,maricopa,12.9,223500,158800
5986,18036,PA,lehigh,9.1,293300,231300
5987,45807,OH,allen,14.5,123300,115100
5989,60020,IL,lake,6.3,180400,108700
5990,11767,NY,suffolk,5.3,507300,392900
5992,32579,FL,okaloosa,9.4,292700,209600
5993,55103,MN,ramsey,13.5,187400,129000
5994,28206,NC,mecklenburg,11.0,79900,71700
5995,63077,MO,franklin,9.5,100800,96100
5996,20619,MD,saint marys,7.7,290600,239000
5998,48623,MI,saginaw,17.0,144400,138200
5999,8048,NJ,burlington,5.0,322800,254500
6000,19030,PA,bucks,5.2,253200,215200
6001,53715,WI,dane,10.9,229400,236900
6002,11730,NY,suffolk,5.3,459200,376200
6005,19078,PA,delaware,9.7,185200,159400
6006,32220,FL,duval,12.4,193900,123500
6007,74023,OK,payne,21.8,63500,80300
6008,29601,SC,greenville,12.2,126900,145200
6009,37924,TN,knox,12.8,115000,118300
6010,2885,RI,bristol,6.7,303800,234600
6011,68008,NE,washington,6.6,121400,133700
6012,60033,IL,mchenry,5.3,159800,103900
6013,12210,NY,albany,11.7,109700,120400
6014,28460,NC,onslow,14.2,240400,179400
6015,7444,NJ,morris,4.1,490800,379600
6016,20124,VA,fairfax,5.5,727300,634400
6017,23836,VA,chesterfield,5.8,195000,192600
6018,81230,CO,gunnison,10.7,250800,228800
6019,35453,AL,tuscaloosa,18.6,119700,123200
6020,74128,OK,tulsa,14.2,76000,75300
6021,62095,IL,madison,11.3,85800,73500
6023,98065,WA,king,9.9,439700,400800
6024,61853,IL,champaign,18.2,159200,176600
6025,60447,IL,grundy,5.4,223900,167700
6026,2364,MA,plymouth,6.5,370300,317500
6027,34715,FL,lake,9.0,264000,135200
6028,93015,CA,ventura,8.7,519100,298400
6029,59106,MT,yellowstone,9.7,268000,320800
6030,32784,FL,lake,9.0,150100,92400
6031,17557,PA,lancaster,8.6,199000,184500
6032,61264,IL,rock island,13.2,89600,102300
6033,95130,CA,santa clara,8.3,740400,864800
6034,33187,FL,miami-dade,15.3,397000,239600
6036,20866,MD,montgomery,5.1,366700,275200
6037,2571,MA,plymouth,6.5,264400,205900
6038,81611,CO,pitkin,4.6,1137900,1092700
6039,17350,PA,adams,7.4,183800,131100
6040,19425,PA,chester,5.5,451600,422600
6041,90670,CA,los angeles,14.6,501900,362100
6042,94105,CA,san francisco,10.6,731600,937900
6043,18353,PA,monroe,9.1,235600,165700
6044,98360,WA,pierce,11.1,266400,201500
6045,48374,MI,oakland,8.6,404900,399500
6046,55077,MN,dakota,5.4,391600,329500
6047,48160,MI,washtenaw,12.7,184400,136400
6048,29334,SC,spartanburg,13.7,120700,119300
6049,16635,PA,blair,13.8,116300,124800
6050,19055,PA,bucks,5.2,205400,176700
6051,19118,PA,philadelphia,23.5,479100,430700
6052,73116,OK,oklahoma,15.9,142500,181000
6053,60548,IL,de kalb,11.5,184900,138500
6054,45434,OH,greene,9.2,188900,188800
6055,19530,PA,berks,11.1,195800,176600
6056,78737,TX,hays,13.7,270700,334500
6057,91024,CA,los angeles,14.6,856200,828100
6058,84045,UT,utah,11.4,221100,259300
6059,7843,NJ,sussex,4.6,275900,187400
6060,45106,OH,clermont,9.0,123100,107900
6061,61254,IL,henry,9.8,134100,148800
6062,95073,CA,santa cruz,10.6,752600,598300
6064,99006,WA,spokane,13.1,180200,177900
6065,45015,OH,butler,11.9,97200,73300
6066,73106,OK,oklahoma,15.9,56500,61400
6067,85714,AZ,pima,14.9,132800,73700
6068,55374,MN,hennepin,10.6,311300,257100
6069,78416,TX,nueces,19.1,57100,62500
6070,73068,OK,cleveland,10.0,74300,80800
6071,33896,FL,osceola,11.2,297200,161700
6072,10980,NY,rockland,8.8,465100,317800
6073,1030,MA,hampden,16.4,246100,220000
6074,97113,OR,washington,8.6,207300,187400
6075,2917,RI,providence,15.4,300700,213800
6076,10924,NY,orange,10.5,336700,255600
6077,63117,MO,saint louis,23.0,224400,197200
6078,3874,NH,rockingham,4.6,311400,259800
6079,98550,WA,grays harbor,14.9,95600,77600
6080,98930,WA,yakima,19.7,113900,122200
6081,18080,PA,lehigh,9.1,182600,148400
6082,23117,VA,louisa,9.7,249100,200700
6083,7660,NJ,bergen,5.9,380300,272100
6084,8031,NJ,camden,10.6,187100,135400
6086,93108,CA,santa barbara,12.2,2348200,2348700
6088,12188,NY,saratoga,6.9,186300,195000
6089,8318,NJ,salem,10.2,222400,172600
6090,19943,DE,kent,12.1,164100,128900
6091,12589,NY,ulster,11.2,286700,206700
6092,3275,NH,merrimack,8.1,207100,168200
6093,33534,FL,hillsborough,11.6,222200,123000
6094,14625,NY,monroe,13.3,159700,162400
6096,77708,TX,jefferson,17.1,81200,79800
6097,99603,AK,kenai peninsula,-1.0,186600,234900
6098,45669,OH,lawrence,21.9,101000,111400
6099,76247,TX,tarrant,12.2,139900,146900
6100,93908,CA,monterey,12.1,998000,634200
6101,22307,VA,fairfax,5.5,500000,512700
6102,55387,MN,carver,3.9,270800,232100
6103,55040,MN,isanti,7.6,195100,141700
6104,8010,NJ,burlington,5.0,227400,160100
6105,32063,FL,baker,14.4,156300,124500
6106,53235,WI,milwaukee,18.2,162700,155200
6107,18447,PA,lackawanna,12.6,126500,117500
6108,79108,TX,potter,25.3,98200,95500
6109,94708,CA,alameda,11.0,969600,947200
6110,80534,CO,weld,11.6,222900,236900
6111,15129,PA,allegheny,11.6,128400,142800
6112,93644,CA,madera,16.9,329700,200300
6114,22308,VA,fairfax,5.5,643100,626900
6115,32501,FL,escambia,15.0,117200,67600
6116,1940,MA,essex,10.4,571700,521500
6117,8004,NJ,camden,10.6,218900,157100
6118,49348,MI,allegan,10.7,157200,128800
6119,85387,AZ,maricopa,12.9,367700,263700
6120,12586,NY,orange,10.5,275500,182500
6121,17241,PA,cumberland,6.4,147900,151700
6122,36613,AL,mobile,20.8,85300,61600
6123,74873,OK,pottawatomie,18.8,52000,71000
6125,92314,CA,san bernardino,12.1,292800,183900
6126,33598,FL,hillsborough,11.6,289400,183600
6127,8863,NJ,middlesex,6.6,332600,226100
6128,76207,TX,denton,7.1,136600,151900
6129,93449,CA,san luis obispo,11.5,830000,623600
6130,80107,CO,elbert,4.9,294100,304800
6131,27025,NC,rockingham,15.1,99600,90000
6132,29691,SC,oconee,13.9,106500,86000
6133,33513,FL,sumter,12.9,147200,108300
6134,61523,IL,peoria,13.6,106800,115000
6135,62010,IL,madison,11.3,112700,112400
6136,40243,KY,jefferson,14.6,160500,173300
6137,80863,CO,teller,7.4,234700,241800
6139,11764,NY,suffolk,5.3,461800,371000
6141,2563,MA,barnstable,6.6,382100,297600
6142,64089,MO,clay,7.1,164800,170500
6143,81201,CO,chaffee,12.3,213400,246700
6144,8609,NJ,mercer,9.3,103500,64500
6145,91914,CA,san diego,11.1,740600,519200
6146,44444,OH,trumbull,14.6,97200,74400
6147,16511,PA,erie,14.4,94800,98800
6148,89138,NV,clark,10.7,489400,312500
6149,41094,KY,boone,6.2,176600,150500
6150,63144,MO,saint louis,23.0,180600,160000
6151,21704,MD,frederick,5.3,486000,370900
6153,61607,IL,peoria,13.6,97900,106500
6154,2053,MA,norfolk,6.4,394100,360500
6155,30517,GA,gwinnett,8.4,221800,186900
6156,34117,FL,collier,9.9,391800,181300
6157,35004,AL,saint clair,11.6,138500,132900
6158,39819,GA,decatur,22.5,127400,92300
6160,17113,PA,dauphin,11.0,96500,90600
6161,15037,PA,allegheny,11.6,90200,103000
6162,8079,NJ,salem,10.2,131800,94000
6164,43074,OH,delaware,4.5,189000,183100
6165,77078,TX,harris,16.3,70600,75200
6166,19526,PA,berks,11.1,159300,145600
6167,60523,IL,du page,4.8,739800,635800
6168,8051,NJ,gloucester,7.6,195600,145900
6169,68508,NE,lancaster,10.9,72300,73400
6170,35125,AL,saint clair,11.6,94300,101600
6171,61548,IL,woodford,5.9,157800,168200
6173,19540,PA,berks,11.1,220200,183700
6174,45806,OH,allen,14.5,113900,104700
6175,10528,NY,westchester,7.7,1108200,911900
6176,1507,MA,worcester,9.5,283300,243500
6177,12211,NY,albany,11.7,291000,263700
6178,6478,CT,new haven,9.5,396900,309500
6180,44090,OH,lorain,11.2,156000,133900
6181,48895,MI,ingham,18.1,204500,153900
6182,7836,NJ,morris,4.1,443800,321500
6183,60545,IL,kendall,3.7,171900,118000
6184,44056,OH,summit,14.0,196200,164600
6185,21788,MD,frederick,5.3,299300,215400
6186,16407,PA,erie,14.4,74900,74500
6188,48383,MI,oakland,8.6,256100,212300
6189,75249,TX,dallas,16.9,118000,99500
6190,63044,MO,saint louis,23.0,152100,116900
6191,2113,MA,suffolk,19.3,356700,426600
6192,53963,WI,fond du lac,8.4,107300,109400
6193,60176,IL,cook,14.6,285900,163100
6194,59044,MT,yellowstone,9.7,144700,192700
6195,75233,TX,dallas,16.9,126100,100400
6196,95320,CA,san joaquin,14.2,395200,237500
6197,1879,MA,middlesex,6.9,345200,327800
6198,11576,NY,nassau,4.7,1010500,861100
6200,75223,TX,dallas,16.9,82200,77200
6201,15656,PA,westmoreland,9.5,89100,88300
6202,33966,FL,lee,10.1,342800,172700
6203,72745,AR,benton,11.3,143600,119000
6204,95368,CA,stanislaus,13.6,406700,208300
6205,28134,NC,mecklenburg,11.0,140900,137000
6206,92067,CA,san diego,11.1,2865700,2729400
6208,7436,NJ,bergen,5.9,496700,389700
6209,75757,TX,smith,14.3,154500,170100
6211,93109,CA,santa barbara,12.2,1163300,1056100
6212,33330,FL,broward,11.4,690600,481500
6213,8629,NJ,mercer,9.3,157300,87600
6214,55807,MN,saint louis,14.9,118700,85100
6215,45404,OH,montgomery,14.8,59400,37800
6216,63124,MO,saint louis,23.0,759700,656200
6217,6239,CT,windham,8.5,204900,146800
6218,97361,OR,polk,10.8,187400,183800
6219,8620,NJ,mercer,9.3,303900,215500
6220,98077,WA,king,9.9,647000,602100
6221,19086,PA,delaware,9.7,313000,260700
6222,75065,TX,denton,7.1,141600,150000
6225,1463,MA,middlesex,6.9,331400,281800
6226,20678,MD,calvert,5.2,339300,284800
6227,98948,WA,yakima,19.7,96900,102900
6228,50314,IA,polk,9.4,69000,71300
6229,97023,OR,clackamas,9.2,256100,227600
6230,35223,AL,jefferson,15.1,453000,423400
6231,7604,NJ,bergen,5.9,437500,336100
6232,22827,VA,rockingham,8.3,168700,151500
6233,73089,OK,grady,14.1,114400,152400
6234,32640,FL,putnam,20.2,136700,90500
6235,14605,NY,monroe,13.3,34000,43900
6236,64124,MO,jackson,15.0,74300,38800
6237,8103,NJ,camden,10.6,60900,63200
6238,10803,NY,westchester,7.7,841600,711200
6239,90701,CA,los angeles,14.6,556900,399800
6240,27244,NC,alamance,13.0,139000,141200
6241,34475,FL,marion,13.0,93800,53000
6242,98823,WA,grant,17.1,97900,117300
6243,81006,CO,pueblo,17.8,145600,135000
6245,32219,FL,duval,12.4,142400,98200
6246,34288,FL,sarasota,8.1,247600,141200
6247,91108,CA,los angeles,14.6,1568100,1895800
6248,92313,CA,san bernardino,12.1,409500,264500
6249,14425,NY,ontario,9.5,122500,142300
6250,65809,MO,greene,13.7,225500,237000
6251,1754,MA,middlesex,6.9,368700,307800
6252,64075,MO,jackson,15.0,132000,114400
6253,55806,MN,saint louis,14.9,109600,75400
6255,44026,OH,geauga,5.4,226900,191300
6256,15071,PA,allegheny,11.6,132600,149300
6257,19004,PA,montgomery,5.3,419000,405700
6258,44481,OH,trumbull,14.6,125200,111300
6259,27214,NC,guilford,15.5,136200,122900
6260,18071,PA,carbon,10.6,149100,147600
6261,2465,MA,middlesex,6.9,612000,690400
6262,44044,OH,lorain,11.2,164400,138100
6263,2356,MA,bristol,9.3,431200,373000
6264,53558,WI,dane,10.9,224200,219100
6265,54971,WI,fond du lac,8.4,108500,107800
6266,27040,NC,forsyth,14.1,147600,143000
6267,1107,MA,hampden,16.4,140400,116100
6268,32348,FL,taylor,18.5,96300,83300
6269,38068,TN,fayette,13.6,125900,137300
6271,49107,MI,berrien,15.4,117900,107500
6272,28138,NC,rowan,12.3,126500,123400
6273,77068,TX,montgomery,9.8,164600,158300
6274,80621,CO,weld,11.6,167000,142900
6275,98346,WA,kitsap,8.9,362400,283100
6276,8805,NJ,somerset,3.3,339500,252900
6277,34947,FL,saint lucie,10.8,121200,47500
6278,2813,RI,washington,6.3,397100,306000
6279,15084,PA,allegheny,11.6,71900,78400
6280,23664,VA,hampton city,15.0,199000,170200
6281,36544,AL,mobile,20.8,90100,74100
6282,28778,NC,buncombe,14.0,156400,152700
6283,45833,OH,allen,14.5,94300,81900
6284,14870,NY,steuben,15.0,89900,117900
6285,33478,FL,palm beach,10.2,466300,280300
6288,14006,NY,erie,13.7,91100,104700
6289,7853,NJ,morris,4.1,555600,406600
6290,98019,WA,king,9.9,433200,381900
6292,56071,MN,scott,4.2,235500,191800
6293,30620,GA,barrow,11.2,139100,110100
6294,60554,IL,kane,7.8,311100,233700
6295,6608,CT,fairfield,6.7,147000,112300
6296,33853,FL,polk,12.8,118500,68900
6297,11766,NY,suffolk,5.3,464500,370300
6298,2921,RI,providence,15.4,399100,294000
6299,31047,GA,houston,11.3,177800,163900
6300,2744,MA,bristol,9.3,246500,180600
6301,61080,IL,winnebago,13.8,123300,105100
6302,49038,MI,berrien,15.4,133900,117300
6303,8201,NJ,atlantic,11.9,263800,169300
6304,36604,AL,mobile,20.8,109800,95600
6305,60410,IL,will,5.9,226600,182800
6306,98148,WA,king,9.9,280500,233700
6307,2330,MA,plymouth,6.5,327000,254900
6308,89703,NV,carson city,-1.0,439000,263700
6309,62024,IL,madison,11.3,84900,78700
6310,27298,NC,randolph,16.8,117200,99900
6311,33540,FL,pasco,11.9,184100,100200
6312,11755,NY,suffolk,5.3,447700,355500
6313,6901,CT,fairfield,6.7,251100,213600
6314,76088,TX,parker,8.6,140800,157100
6315,6798,CT,litchfield,5.4,365200,264100
6316,11753,NY,nassau,4.7,766400,691600
6317,28513,NC,pitt,22.5,83000,81800
6319,37397,TN,marion,14.0,79800,82400
6320,33146,FL,miami-dade,15.3,898500,734900
6321,29365,SC,spartanburg,13.7,112900,116900
6322,87059,NM,bernalillo,14.9,205600,226400
6323,19444,PA,montgomery,5.3,368200,342300
6324,21774,MD,frederick,5.3,422400,317900
6325,50323,IA,polk,9.4,274400,273100
6326,3077,NH,rockingham,4.6,251800,187200
6327,7438,NJ,morris,4.1,395100,282500
6329,32776,FL,lake,9.0,262700,149500
6330,73045,OK,oklahoma,15.9,111200,126800
6332,17340,PA,adams,7.4,229500,166700
6333,92657,CA,orange,8.9,2219400,2326500
6334,7057,NJ,bergen,5.9,428100,339000
6335,7974,NJ,union,8.0,566300,529400
6337,98848,WA,grant,17.1,120400,138200
6338,2568,MA,dukes,6.8,609000,499300
6339,39817,GA,decatur,22.5,92500,73300
6340,11577,NY,nassau,4.7,846200,724400
6341,78756,TX,travis,14.6,280000,358800
6342,48128,MI,wayne,20.8,172700,123600
6343,98951,WA,yakima,19.7,91300,96600
6344,94571,CA,solano,9.6,414200,244700
6345,21769,MD,frederick,5.3,411900,317800
6348,96067,CA,siskiyou,17.7,328400,205400
6349,11798,NY,suffolk,5.3,307700,229400
6350,17313,PA,york,8.6,168200,136400
6351,33190,FL,miami-dade,15.3,288600,150800
6352,34428,FL,citrus,12.1,186600,104200
6353,94574,CA,napa,8.6,850100,857800
6354,97457,OR,douglas,14.9,146500,106700
6355,97479,OR,douglas,14.9,182800,130600
6356,11598,NY,nassau,4.7,718000,595400
6357,48604,MI,saginaw,17.0,77000,57000
6358,80513,CO,larimer,12.2,285400,276900
6359,85658,AZ,pima,14.9,342400,273000
6362,21047,MD,harford,5.6,401200,327600
6363,93465,CA,san luis obispo,11.5,640600,469200
6364,10570,NY,westchester,7.7,669300,561900
6365,43103,OH,pickaway,11.9,142900,137100
6366,98611,WA,cowlitz,15.4,193800,173200
6367,40513,KY,fayette,15.9,279700,308400
6368,2769,MA,bristol,9.3,357300,325100
6369,44657,OH,stark,10.9,92100,86300
6370,60097,IL,mchenry,5.3,175500,105200
6371,84087,UT,davis,6.3,202900,224400
6372,7035,NJ,morris,4.1,386400,291200
6373,20105,VA,loudoun,3.0,633000,456700
